,PRODUCT,OUTCOME_LEVEL
3668,biolage color care line conditioner,1.0237445943599557e-07
3669,la mer the musturizing soft cream,1.0237445943599557e-07
3670,italian rose fresh mild salsa,1.0237445943599557e-07
3671,no chip manicure,1.0237445943599557e-07
3672,acai professional brazilian blowout solution,1.0237445943599557e-07
3673,nailboo dip powder,1.0237445943599557e-07
3674,nair remover,1.0237445943599557e-07
3675,bite beauty amuse bouche lipstick chai color,1.0237445943599557e-07
3676,nak scalp to hair shampoo,1.0237445943599557e-07
3677,la girl pro conceal,1.0237445943599557e-07
3678,norishing moisturizer coconut,1.0237445943599557e-07
3679,biossance squalene vitamin c rose oil,1.0237445943599557e-07
3680,acesulfame k,1.0237445943599557e-07
3681,yves saint laurent cologne for men,1.0237445943599557e-07
3682,lunds byerlys whole cantaloupe,1.0237445943599557e-07
3683,lume whole body deodorant,1.0237445943599557e-07
3684,lorenzo hair color definer coffee bean color,1.0237445943599557e-07
3685,akeso migrelief original formula triple therapy w/puracol,1.0237445943599557e-07
3686,lume deodorant stick,1.0237445943599557e-07
3687,wish advance hand sanitizer,1.0237445943599557e-07
3688,mirenesse magnomatic magnetic eyeliner,1.0237445943599557e-07
3689,lustrasilk simply straight perm,1.0237445943599557e-07
3690,aldi asian chopped salad,1.0237445943599557e-07
3691,marsala,1.0237445943599557e-07
3692,manucure pedicure,1.0237445943599557e-07
3693,biosmetics intensive eyelash and eyebrow tint,1.0237445943599557e-07
3694,maelys b flat belly firming cream,1.0237445943599557e-07
3695,milk kush mascara,1.0237445943599557e-07
3696,luna whole nutrition bar - lemon flavor,1.0237445943599557e-07
3697,luxeheal post op potion,1.0237445943599557e-07
3698,lux allure face cream,1.0237445943599557e-07
3699,lanza color preserving shampoo,1.0237445943599557e-07
3700,tatcha the water cream,1.0237445943599557e-07
3701,lamina night cream,1.0237445943599557e-07
3702,propylene glycol in cosmetics,1.0237445943599557e-07
3703,handcrafted pina colada mixer,1.0237445943599557e-07
3704,caviar anti-aging infinite color hold conditioner,1.0237445943599557e-07
3705,ocusoft,1.0237445943599557e-07
3706,belle nubian miracle lightening cream,1.0237445943599557e-07
3707,ogx brazilian keratin therapy conditioner,1.0237445943599557e-07
3708,the crayon case eye shadow (pallette),1.0237445943599557e-07
3709,cantu avocado hydrating shampoo,1.0237445943599557e-07
3710,caro white,1.0237445943599557e-07
3711,ogx hugs and kisses ultra hydrating conditioner,1.0237445943599557e-07
3712,ogx golden turmeric shampoo,1.0237445943599557e-07
3713,palmers cocoa butter formula with vitamin e massage lotion for stree,1.0237445943599557e-07
3714,pampers baby wipes,1.0237445943599557e-07
3715,skin paschion,1.0237445943599557e-07
3716,glitter liner,1.0237445943599557e-07
3717,crepe erase exfoliating body polish,1.0237445943599557e-07
3718,crest pro health mouthwash,1.0237445943599557e-07
3719,crunchi charcoal body bar exfoliating citrus,1.0237445943599557e-07
3720,chung jung one sweet potato glass noodle,1.0237445943599557e-07
3721,speedy premium iced latte vanila,1.0237445943599557e-07
3722,onyx professional callus erasing booties,1.0237445943599557e-07
3723,spades cosmetics truffoire black truffle instant repair syringe,1.0237445943599557e-07
3724,got2be schwatzkopt metallic blue,1.0237445943599557e-07
3725,goya casero refried black beans,1.0237445943599557e-07
3726,raw curls organic conditioner,1.0237445943599557e-07
3727,retro stimulating shampoo,1.0237445943599557e-07
3728,vaseseline intensive care cocoa radiant gel oil,1.0237445943599557e-07
3729,eos watermelon frost,1.0237445943599557e-07
3730,avon lotus cotton flower hand cream,1.0237445943599557e-07
3731,kuckian lipstick (red),1.0237445943599557e-07
3732,viese grease shampoo,1.0237445943599557e-07
3733,april spehar april showers soap,1.0237445943599557e-07
3734,wave nouveau texturizing system,1.0237445943599557e-07
3735,mss deo stick original,1.0237445943599557e-07
3736,moxielash magnetic eyeliner,1.0237445943599557e-07
3737,leaf and flower conditioner,1.0237445943599557e-07
3738,freeman feeling beautiful renewing cucumber peel off gel mask,1.0237445943599557e-07
3739,salted codfish,1.0237445943599557e-07
3740,sesderma vitamin c serum,1.0237445943599557e-07
3741,siberian sea buckthorn oil,1.0237445943599557e-07
3742,shea butter products,1.0237445943599557e-07
3743,dawn mist hand body lotion,1.0237445943599557e-07
3744,sarah smith milk honey herbal products,1.0237445943599557e-07
3745,scharwarzkopf simply color 0.5,1.0237445943599557e-07
3746,ginseng coconut hair conditioner,1.0237445943599557e-07
3747,ever glow self tanning lotion,1.0237445943599557e-07
3748,duo individual lash adhesive,1.0237445943599557e-07
3749,dove 0 aluminum pomegranate and lemon verbena scent,1.0237445943599557e-07
3750,dove beauty sensitive skin body wash pump,1.0237445943599557e-07
3751,dove restoring coconut and coconut butter microbiome body wash,1.0237445943599557e-07
3752,dr bronner peppermint toothpaste travel size,1.0237445943599557e-07
3753,tresor rare wrinkle cream,1.0237445943599557e-07
3754,kerazon pre-treatment shampoo,1.0237445943599557e-07
3755,k-18 shampoo,1.0237445943599557e-07
3756,fun world halloween makeup,1.0237445943599557e-07
3757,huda beauty liquid lipstick,1.0237445943599557e-07
3758,krampade 4k,1.0237445943599557e-07
3759,kajal eyeliner,1.0237445943599557e-07
3760,underarmed deodorant,1.0237445943599557e-07
3761,kim kimble healthy hair repair renew miracle hair oil,1.0237445943599557e-07
3762,tigi,1.0237445943599557e-07
3763,intentensive etheric golden pain relief oil,1.0237445943599557e-07
3764,josie maran vibrancy argan oil foundation fluid,1.0237445943599557e-07
3765,hygieia neck and skin cream,1.0237445943599557e-07
3766,brickell mens products sampler kit - eye balm,1.0237445943599557e-07
3767,hills bros high yield medium roast coffee,1.0237445943599557e-07
3768,high on love stimulating sensual oil,1.0237445943599557e-07
3769,lash boost,1.0237445943599557e-07
3770,mavala stop,1.0237445943599557e-07
3771,il makiage woke up this way base foundation,1.0237445943599557e-07
3772,silymarin,1.0237445943599557e-07
3773,iconic formulations sustain alpha botanical skin gel,1.0237445943599557e-07
3774,wen summer honey peach,1.0237445943599557e-07
3775,fill seeker mother pucker,0.0
3776,flower seal the deal long-lasting setting spray matte finish,0.0
3777,radiant revive moisturizer,0.0
3778,qure micro-infusion system,0.0
3779,fernblock heliocare,0.0
3780,puffy eyes,0.0
3781,kat von d everlasting love mini liquid lipstick set,0.0
3782,replens,0.0
3783,fake lash kit,0.0
3784,supper supplemental,0.0
3785,olay luminous micellar water,0.0
3786,dominican magic detangling shampoo,0.0
3787,fd gard functional dyspepsia,0.0
3788,fine fragrance mist coconut pineapple,0.0
3789,kal vanadyl complex,0.0
3790,beaty glazed glitter eyeshadow palettes,0.0
3791,red hot beauty studio professional face mask,0.0
3792,redicalm,0.0
3793,kathon cg,0.0
3794,kenra smoothing spray,0.0
3795,fair and white products,0.0
3796,casa mamita double fire roasted salsa,0.0
3797,regis enchanted midnight leave in with keratin,0.0
3798,eos shea better 24h moisture body lotion coconut waters,0.0
3799,eco styler gel,0.0
3800,eggplant,0.0
3801,eos red berries,0.0
3802,casting cream gloss,0.0
3803,elemis resurfacing pads,0.0
3804,ebin wonder lace bond adhesive spray extreme firm hold supreme,0.0
3805,juxlikhoney hair oil,0.0
3806,prim rose oil,0.0
3807,fleet farm bit-o-honey,0.0
3808,sumifun eczema relief cream,0.0
3809,provitalize,0.0
3810,haplus,0.0
3811,sunscreen,0.0
3812,harrelsons own cbd oil,0.0
3813,giovanni rana alfredo sauce,0.0
3814,ginos east of chicago authentic spinach chicago deep dish pizza,0.0
3815,dip powder from a nail salon,0.0
3816,prospectfarms balance topical,0.0
3817,oleplex,0.0
3818,kao moisturizer,0.0
3819,dior absolutely blooming pink edp,0.0
3820,cento brand lupine in glass jar,0.0
3821,dinodophilus (probiotics) little,0.0
3822,dinner rolls,0.0
3823,prune juice,0.0
3824,kansas citys own gates original classic bar-b-q sauce,0.0
3825,rebbl reishi chocolate super herb elixir,0.0
3826,raw goats milk,0.0
3827,dole 50-50 blend salad mix,0.0
3828,handbook for the recently deceased eyeshadow palette,0.0
3829,dok24k non surgical lifting innvovation,0.0
3830,kannies kosmetics black soap,0.0
3831,propolis,0.0
3832,sulu jojoba oil,0.0
3833,e-z build gingerbread house,0.0
3834,diet free gas relief,0.0
3835,hairo crystal hair eraser,0.0
3836,dial soap white bar,0.0
3837,dial professional original gold antimicrobial liquid hand soap,0.0
3838,prolistic powder - unlisted,0.0
3839,really raw honey,0.0
3840,e.l.f cosmetics shadow lock eyelid primer sheer,0.0
3841,neosure for babies born prematurely,0.0
3842,eos coconut milk,0.0
3843,degree motion sense deordorant,0.0
3844,dela special,0.0
3845,samurai x platinum,0.0
3846,"dean foods pet ice cream (vanilla ice cream with caramel swirl, crunchy toffee pieces)",0.0
3847,dead matte pomade,0.0
3848,sanitas vita k a redness reliever,0.0
3849,pollock,0.0
3850,scented pooja powder,0.0
3851,fuition sparkling water black cherry,0.0
3852,sebastian drench hair shampoo,0.0
3853,sea queen tilapia,0.0
3854,sea cuisine parmesan crusted tilapia,0.0
3855,batiste no rinse shampoo and dr shampoo,0.0
3856,garam masala spice,0.0
3857,"jumex nectar, pineapple",0.0
3858,schimidts natural deodorant stick ylang ylang and calendula,0.0
3859,samosa,0.0
3860,defiance fuel,0.0
3861,enlyte folic therapy,0.0
3862,defabulous kerafusion,0.0
3863,cw charlottes web hemp infused cream,0.0
3864,shapiro md,0.0
3865,petridge farms cinnamon swirl bread with raisins,0.0
3866,peru foods imports frozen yellow peppers,0.0
3867,dark n lovely hair relaxer,0.0
3868,darlight skin tone and lightening cream,0.0
3869,date lady organic pure date syrup,0.0
3870,frost kissed artichoke,0.0
3871,davines oi oil,0.0
3872,toppik,0.0
3873,nut pods original almond coconut creamer,0.0
3874,danessa myricks vision cream cover foundation,0.0
3875,fss white kaolin clay,0.0
3876,"sbla neck, chin and jawline sculpting wand xl metabolic melting",0.0
3877,savor the flavors beef bouillon,0.0
3878,schick hydro silk easy control sugar wax roller,0.0
3879,scooby doo fruit snacks,0.0
3880,plastica dos fios hair plastic surgery,0.0
3881,playa every day shampoo,0.0
3882,juggernaut nutrition irate,0.0
3883,bar-b-q grill spices,0.0
3884,faces and more skin care product,0.0
3885,barilla angel hair pasta,0.0
3886,kem diep bao kids skin cream,0.0
3887,dr formulas nexabiotic advanced multi-probiotic,0.0
3888,expressionist brow gel,0.0
3889,dove pistachio cream and magnolia,0.0
3890,dove ice cream bar,0.0
3891,dove men care thick and strong,0.0
3892,dutch farms eggs,0.0
3893,empire australia hydrating body scrub coconut macadamia,0.0
3894,hask argon shampoo,0.0
3895,elizabeth arden beautiful eyes smoky eye pencil,0.0
3896,eo deodorant cream sage citrus,0.0
3897,fa shower gel for men speedster body and hair with taurin,0.0
3898,barcel hot nuts fuego,0.0
3899,dove anti dandruff shampoo,0.0
3900,evulution trans4orm nutrition,0.0
3901,updog kombucha,0.0
3902,dr. zevia zero calorie soda,0.0
3903,kiels amino acid shampoo with pure cocnut oil,0.0
3904,eva st. claire hyaluronic moisturizing cream,0.0
3905,dr.wilsons adrenal rebuilder,0.0
3906,dragun beauty fantasy palette vol. iii,0.0
3907,kiggins fruity ringers breakfast cereal,0.0
3908,bath and body works body butter - super soft moonlight path,0.0
3909,dr. qiqing li mixed herbs,0.0
3910,ducray melascreen depigmentant,0.0
3911,dry curl (thioglycolate),0.0
3912,dr. hauschkas cura capilar nim oil,0.0
3913,kims coil oil,0.0
3914,eyebrow tinting,0.0
3915,elf length andvolume mascara,0.0
3916,stinging nettle tea,0.0
3917,cbd md freeze 300,0.0
3918,party pail neapolitan,0.0
3919,glitz and glow,0.0
3920,credere organics,0.0
3921,balduccis rainbow martizpan cake,0.0
3922,cq beauty haven crystal night lotion,0.0
3923,glowmd,0.0
3924,glow tullip organic skin solution serum,0.0
3925,glow cycle retin-alt power serum,0.0
3926,glaxal base cream,0.0
3927,perlier golden almond youth concentrate elixer,0.0
3928,ctrl alt glam mariale x colourpop pressed powder palette,0.0
3929,glam lab cosmetics eye amplify eyeshadow palette in rainforest,0.0
3930,silica,0.0
3931,periosciences ao provantage,0.0
3932,v magic and nueve,0.0
3933,critters calcium bears,0.0
3934,crazy muscle clen,0.0
3935,gnc yohimbe,0.0
3936,joanne jones thickening biotin and collagen hair oil serum,0.0
3937,"oxyfix, our unique high altitude supplement",0.0
3938,skin firming body lotion with vitamin c,0.0
3939,contonelle wipes,0.0
3940,control gx gray reducing shampoo,0.0
3941,parkview smoked sausage,0.0
3942,jimbobs grizzly beard care jimbobs gentleman beard oil,0.0
3943,snak man cheeze balls cheese flavoured snacks,0.0
3944,kosas cosmetics revealer super creamy brightened concealer,0.0
3945,otis spunkmeyer banana nut muffin,0.0
3946,sng hair freetress shake and go boho locs,0.0
3947,sneaky chef no nut butter,0.0
3948,cocokind chia bounce mask,0.0
3949,paisley farm four bean salad,0.0
3950,paldo kimchi king bowl,0.0
3951,oven baked hot crunchy cheese curls,0.0
3952,oway hnectar hcolor catalyst,0.0
3953,jojo siwa makeup-kit,0.0
3954,coriander spice,0.0
3955,cosmic clean body budder,0.0
3956,core support french vanilla dietary supplement,0.0
3957,one n only argan hair color permanent,0.0
3958,gothic gardens cosmetic highlighter,0.0
3959,solero coconut with cream crushed fruit bars,0.0
3960,ors olive oil hair relaxer,0.0
3961,orly bonder rubberized base coat,0.0
3962,goldwell keratin smoothing,0.0
3963,soap glory lightly whipped body buttercream,0.0
3964,clinque,0.0
3965,gosais kavabulaaaa grade super premium quality cava,0.0
3966,good humor strawberry shortcake bars,0.0
3967,solace eucalyptus mint bar,0.0
3968,soignee botanical facial creme,0.0
3969,spa haus naturally hydrating argan oil and cocoa butter conditioner,0.0
3970,spa analytics hygienic hand gel,0.0
3971,soya,0.0
3972,chipotle peppers in adobo sauce,0.0
3973,only for you monat flexible hold gel,0.0
3974,chesters flaming hot puffcorn,0.0
3975,oral essentials mouthwash,0.0
3976,path of life the original quinoa and kale,0.0
3977,cotaskin,0.0
3978,chrolophill,0.0
3979,journey to india flavors of the world tikka masala simmer sauce,0.0
3980,oracoat xyligel,0.0
3981,cien liquid handwash almond with moisturizing properties,0.0
3982,spiritual and paid love spelled oil,0.0
3983,st. ives radiant skin scrub pink lemon mandarin,0.0
3984,cinch face cheater,0.0
3985,spreadable tahini halva with cacoa,0.0
3986,optigro for fussiness gas due to lactose sensitivity,0.0
3987,orchard view cherries,0.0
3988,gucci rouge a levres mat lipstick (vantine color),0.0
3989,grizzly mountain beard dye organic natural,0.0
3990,jiva orgranics turmeric powder,0.0
3991,slimboost,0.0
3992,sumers eve for sensitive skin,0.0
3993,kevin murphy color me toner ice,0.0
3994,calavo brand salsa lisa all natural cantina style real hot,0.0
3995,kerosene black vines cologne,0.0
3996,cacitrate,0.0
3997,cake batter gluten free ice cream,0.0
3998,suva beauty fairy dust - shimmer shadows collection,0.0
3999,kissburn spicy flavor packet,0.0
4000,hempvana heel tastic,0.0
4001,bach original flower remedies wild oat,0.0
4002,"babyganics face, hand baby wipes, fragrance free",0.0
4003,nyx this is milky gloss milk the coco,0.0
4004,thc chocolate bar,0.0
4005,valmont v shape filling eye balm,0.0
4006,bump blaster spray,0.0
4007,bunnyluv ready to eat organic baby carrots,0.0
4008,thach dua hydro pineapple bum,0.0
4009,calandras italian rolls,0.0
4010,styling cream touchable curl definer define control style and shape,0.0
4011,slimvance core slimming complex,0.0
4012,cerises douces sweet cherries,0.0
4013,gunflint trail jams by jan wild blueberry whole fruit syrup,0.0
4014,stella perfume by stella mccartney,0.0
4015,stilla stay all day foundation concealer,0.0
4016,stimuii intenso brows lashes natural serum,0.0
4017,shopkins swirled bath bomb berry scented,0.0
4018,stomach comfort,0.0
4019,chan kee fried tofu pocuh,0.0
4020,sulfate free shampoo and conditioner,0.0
4021,star essence inocencia coca,0.0
4022,habanero poblano peppers,0.0
4023,habitant olives manzanilla,0.0
4024,stay golden glitter lip kit,0.0
4025,stars and stripes cola,0.0
